Time	Node	Type	Packets	
12.5	Node6	CacheHits	0
12.5	Node6	CacheMisses	0
12.5	Node7	CacheHits	0
12.5	Node7	CacheMisses	50
12.5	Node8	CacheHits	0
12.5	Node8	CacheMisses	50
13	Node0	CacheHits	0
13	Node0	CacheMisses	50
13	Node1	CacheHits	0
13	Node1	CacheMisses	50
13	Node2	CacheHits	0
13	Node2	CacheMisses	0
13	Node3	CacheHits	0
13	Node3	CacheMisses	0
13	Node4	CacheHits	0
13	Node4	CacheMisses	50
13	Node5	CacheHits	0
13	Node5	CacheMisses	0
13	Node6	CacheHits	0
13	Node6	CacheMisses	0
13	Node7	CacheHits	0
13	Node7	CacheMisses	50
13	Node8	CacheHits	0
13	Node8	CacheMisses	50
13.5	Node0	CacheHits	0
13.5	Node0	CacheMisses	50
13.5	Node1	CacheHits	0
13.5	Node1	CacheMisses	50
13.5	Node2	CacheHits	0
13.5	Node2	CacheMisses	0
13.5	Node3	CacheHits	0
13.5	Node3	CacheMisses	0
13.5	Node4	CacheHits	0
13.5	Node4	CacheMisses	50
13.5	Node5	CacheHits	0
13.5	Node5	CacheMisses	0
13.5	Node6	CacheHits	0
13.5	Node6	CacheMisses	0
13.5	Node7	CacheHits	0
13.5	Node7	CacheMisses	50
13.5	Node8	CacheHits	0
13.5	Node8	CacheMisses	50
14	Node0	CacheHits	0
14	Node0	CacheMisses	50
14	Node1	CacheHits	0
14	Node1	CacheMisses	50
14	Node2	CacheHits	0
14	Node2	CacheMisses	0
14	Node3	CacheHits	0
14	Node3	CacheMisses	0
14	Node4	CacheHits	0
14	Node4	CacheMisses	50
14	Node5	CacheHits	0
14	Node5	CacheMisses	0
14	Node6	CacheHits	0
14	Node6	CacheMisses	0
14	Node7	CacheHits	0
14	Node7	CacheMisses	50
14	Node8	CacheHits	0
14	Node8	CacheMisses	50
14.5	Node0	CacheHits	0
14.5	Node0	CacheMisses	50
14.5	Node1	CacheHits	0
14.5	Node1	CacheMisses	50
14.5	Node2	CacheHits	0
14.5	Node2	CacheMisses	0
14.5	Node3	CacheHits	0
14.5	Node3	CacheMisses	0
14.5	Node4	CacheHits	0
14.5	Node4	CacheMisses	50
14.5	Node5	CacheHits	0
14.5	Node5	CacheMisses	0
14.5	Node6	CacheHits	0
14.5	Node6	CacheMisses	0
14.5	Node7	CacheHits	0
14.5	Node7	CacheMisses	50
14.5	Node8	CacheHits	0
14.5	Node8	CacheMisses	50
15	Node0	CacheHits	0
15	Node0	CacheMisses	50
15	Node1	CacheHits	0
15	Node1	CacheMisses	50
15	Node2	CacheHits	0
15	Node2	CacheMisses	0
15	Node3	CacheHits	0
15	Node3	CacheMisses	0
15	Node4	CacheHits	0
15	Node4	CacheMisses	50
15	Node5	CacheHits	0
15	Node5	CacheMisses	0
15	Node6	CacheHits	0
15	Node6	CacheMisses	0
15	Node7	CacheHits	0
15	Node7	CacheMisses	50
15	Node8	CacheHits	0
15	Node8	CacheMisses	50
15.5	Node0	CacheHits	0
15.5	Node0	CacheMisses	50
15.5	Node1	CacheHits	0
15.5	Node1	CacheMisses	50
15.5	Node2	CacheHits	0
15.5	Node2	CacheMisses	0
15.5	Node3	CacheHits	0
15.5	Node3	CacheMisses	0
15.5	Node4	CacheHits	0
15.5	Node4	CacheMisses	50
15.5	Node5	CacheHits	0
15.5	Node5	CacheMisses	0
15.5	Node6	CacheHits	0
15.5	Node6	CacheMisses	0
15.5	Node7	CacheHits	0
15.5	Node7	CacheMisses	50
15.5	Node8	CacheHits	0
15.5	Node8	CacheMisses	50
16	Node0	CacheHits	0
16	Node0	CacheMisses	50
16	Node1	CacheHits	0
16	Node1	CacheMisses	50
16	Node2	CacheHits	0
16	Node2	CacheMisses	0
16	Node3	CacheHits	0
16	Node3	CacheMisses	0
16	Node4	CacheHits	0
16	Node4	CacheMisses	50
16	Node5	CacheHits	0
16	Node5	CacheMisses	0
16	Node6	CacheHits	0
16	Node6	CacheMisses	0
16	Node7	CacheHits	0
16	Node7	CacheMisses	50
16	Node8	CacheHits	0
16	Node8	CacheMisses	50
16.5	Node0	CacheHits	0
16.5	Node0	CacheMisses	50
16.5	Node1	CacheHits	0
16.5	Node1	CacheMisses	50
16.5	Node2	CacheHits	0
16.5	Node2	CacheMisses	0
16.5	Node3	CacheHits	0
16.5	Node3	CacheMisses	0
16.5	Node4	CacheHits	0
16.5	Node4	CacheMisses	50
16.5	Node5	CacheHits	0
16.5	Node5	CacheMisses	0
16.5	Node6	CacheHits	0
16.5	Node6	CacheMisses	0
16.5	Node7	CacheHits	0
16.5	Node7	CacheMisses	50
16.5	Node8	CacheHits	0
16.5	Node8	CacheMisses	50
17	Node0	CacheHits	0
17	Node0	CacheMisses	50
17	Node1	CacheHits	0
17	Node1	CacheMisses	50
17	Node2	CacheHits	0
17	Node2	CacheMisses	0
17	Node3	CacheHits	0
17	Node3	CacheMisses	0
17	Node4	CacheHits	0
17	Node4	CacheMisses	50
17	Node5	CacheHits	0
17	Node5	CacheMisses	0
17	Node6	CacheHits	0
17	Node6	CacheMisses	0
17	Node7	CacheHits	0
17	Node7	CacheMisses	50
17	Node8	CacheHits	0
17	Node8	CacheMisses	50
17.5	Node0	CacheHits	0
17.5	Node0	CacheMisses	50
17.5	Node1	CacheHits	0
17.5	Node1	CacheMisses	50
17.5	Node2	CacheHits	0
17.5	Node2	CacheMisses	0
17.5	Node3	CacheHits	0
17.5	Node3	CacheMisses	0
17.5	Node4	CacheHits	0
17.5	Node4	CacheMisses	50
17.5	Node5	CacheHits	0
17.5	Node5	CacheMisses	0
17.5	Node6	CacheHits	0
17.5	Node6	CacheMisses	0
17.5	Node7	CacheHits	0
17.5	Node7	CacheMisses	50
17.5	Node8	CacheHits	0
17.5	Node8	CacheMisses	50
18	Node0	CacheHits	0
18	Node0	CacheMisses	50
18	Node1	CacheHits	0
18	Node1	CacheMisses	50
18	Node2	CacheHits	0
18	Node2	CacheMisses	0
18	Node3	CacheHits	0
18	Node3	CacheMisses	0
18	Node4	CacheHits	0
18	Node4	CacheMisses	50
18	Node5	CacheHits	0
18	Node5	CacheMisses	0
18	Node6	CacheHits	0
18	Node6	CacheMisses	0
18	Node7	CacheHits	0
18	Node7	CacheMisses	50
18	Node8	CacheHits	0
18	Node8	CacheMisses	50
18.5	Node0	CacheHits	0
18.5	Node0	CacheMisses	50
18.5	Node1	CacheHits	0
18.5	Node1	CacheMisses	50
18.5	Node2	CacheHits	0
18.5	Node2	CacheMisses	0
18.5	Node3	CacheHits	0
18.5	Node3	CacheMisses	0
18.5	Node4	CacheHits	0
18.5	Node4	CacheMisses	50
18.5	Node5	CacheHits	0
18.5	Node5	CacheMisses	0
18.5	Node6	CacheHits	0
18.5	Node6	CacheMisses	0
18.5	Node7	CacheHits	0
18.5	Node7	CacheMisses	50
18.5	Node8	CacheHits	0
18.5	Node8	CacheMisses	50
19	Node0	CacheHits	0
19	Node0	CacheMisses	50
19	Node1	CacheHits	0
19	Node1	CacheMisses	50
