Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.01485	Node0	0	190	LastDelay	0.114848	114848	1	4
2.01485	Node0	0	190	FullDelay	0.114848	114848	1	4
2.02485	Node0	0	191	LastDelay	0.114848	114848	1	4
2.02485	Node0	0	191	FullDelay	0.114848	114848	1	4
2.03485	Node0	0	192	LastDelay	0.114848	114848	1	4
2.03485	Node0	0	192	FullDelay	0.114848	114848	1	4
2.04485	Node0	0	193	LastDelay	0.114848	114848	1	4
2.04485	Node0	0	193	FullDelay	0.114848	114848	1	4
2.05485	Node0	0	194	LastDelay	0.114848	114848	1	4
2.05485	Node0	0	194	FullDelay	0.114848	114848	1	4
2.06485	Node0	0	195	LastDelay	0.114848	114848	1	4
2.06485	Node0	0	195	FullDelay	0.114848	114848	1	4
2.07485	Node0	0	196	LastDelay	0.114848	114848	1	4
2.07485	Node0	0	196	FullDelay	0.114848	114848	1	4
2.08485	Node0	0	197	LastDelay	0.114848	114848	1	4
2.08485	Node0	0	197	FullDelay	0.114848	114848	1	4
2.09485	Node0	0	198	LastDelay	0.114848	114848	1	4
2.09485	Node0	0	198	FullDelay	0.114848	114848	1	4
2.10485	Node0	0	199	LastDelay	0.114848	114848	1	4
2.10485	Node0	0	199	FullDelay	0.114848	114848	1	4
2.11485	Node0	0	200	LastDelay	0.114848	114848	1	4
2.11485	Node0	0	200	FullDelay	0.114848	114848	1	4
2.12485	Node0	0	201	LastDelay	0.114848	114848	1	4
2.12485	Node0	0	201	FullDelay	0.114848	114848	1	4
2.13485	Node0	0	202	LastDelay	0.114848	114848	1	4
2.13485	Node0	0	202	FullDelay	0.114848	114848	1	4
2.14485	Node0	0	203	LastDelay	0.114848	114848	1	4
2.14485	Node0	0	203	FullDelay	0.114848	114848	1	4
2.15485	Node0	0	204	LastDelay	0.114848	114848	1	4
2.15485	Node0	0	204	FullDelay	0.114848	114848	1	4
2.16485	Node0	0	205	LastDelay	0.114848	114848	1	4
2.16485	Node0	0	205	FullDelay	0.114848	114848	1	4
2.17485	Node0	0	206	LastDelay	0.114848	114848	1	4
2.17485	Node0	0	206	FullDelay	0.114848	114848	1	4
2.18485	Node0	0	207	LastDelay	0.114848	114848	1	4
2.18485	Node0	0	207	FullDelay	0.114848	114848	1	4
2.19485	Node0	0	208	LastDelay	0.114848	114848	1	4
2.19485	Node0	0	208	FullDelay	0.114848	114848	1	4
2.20485	Node0	0	209	LastDelay	0.114848	114848	1	4
2.20485	Node0	0	209	FullDelay	0.114848	114848	1	4
2.21485	Node0	0	210	LastDelay	0.114848	114848	1	4
2.21485	Node0	0	210	FullDelay	0.114848	114848	1	4
2.22485	Node0	0	211	LastDelay	0.114848	114848	1	4
2.22485	Node0	0	211	FullDelay	0.114848	114848	1	4
2.23485	Node0	0	212	LastDelay	0.114848	114848	1	4
2.23485	Node0	0	212	FullDelay	0.114848	114848	1	4
2.24485	Node0	0	213	LastDelay	0.114848	114848	1	4
2.24485	Node0	0	213	FullDelay	0.114848	114848	1	4
2.25485	Node0	0	214	LastDelay	0.114848	114848	1	4
2.25485	Node0	0	214	FullDelay	0.114848	114848	1	4
2.26485	Node0	0	215	LastDelay	0.114848	114848	1	4
2.26485	Node0	0	215	FullDelay	0.114848	114848	1	4
2.27485	Node0	0	216	LastDelay	0.114848	114848	1	4
2.27485	Node0	0	216	FullDelay	0.114848	114848	1	4
2.28485	Node0	0	217	LastDelay	0.114848	114848	1	4
2.28485	Node0	0	217	FullDelay	0.114848	114848	1	4
2.29485	Node0	0	218	LastDelay	0.114848	114848	1	4
2.29485	Node0	0	218	FullDelay	0.114848	114848	1	4
2.30485	Node0	0	219	LastDelay	0.114848	114848	1	4
2.30485	Node0	0	219	FullDelay	0.114848	114848	1	4
2.31485	Node0	0	220	LastDelay	0.114848	114848	1	4
2.31485	Node0	0	220	FullDelay	0.114848	114848	1	4
2.32485	Node0	0	221	LastDelay	0.114848	114848	1	4
2.32485	Node0	0	221	FullDelay	0.114848	114848	1	4
2.33485	Node0	0	222	LastDelay	0.114848	114848	1	4
2.33485	Node0	0	222	FullDelay	0.114848	114848	1	4
