Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.316615	leaf-2	0	31	LastDelay	0.0066152	6615.2	1	2
0.316615	leaf-2	0	31	FullDelay	0.0066152	6615.2	1	2
0.316615	leaf-4	0	31	LastDelay	0.0066152	6615.2	1	2
0.316615	leaf-4	0	31	FullDelay	0.0066152	6615.2	1	2
0.325762	leaf-1	0	32	LastDelay	0.0057616	5761.6	1	2
0.325762	leaf-1	0	32	FullDelay	0.0057616	5761.6	1	2
0.325762	leaf-3	0	32	LastDelay	0.0057616	5761.6	1	2
0.325762	leaf-3	0	32	FullDelay	0.0057616	5761.6	1	2
0.326615	leaf-2	0	32	LastDelay	0.0066152	6615.2	1	2
0.326615	leaf-2	0	32	FullDelay	0.0066152	6615.2	1	2
0.326615	leaf-4	0	32	LastDelay	0.0066152	6615.2	1	2
0.326615	leaf-4	0	32	FullDelay	0.0066152	6615.2	1	2
0.335762	leaf-1	0	33	LastDelay	0.0057616	5761.6	1	2
0.335762	leaf-1	0	33	FullDelay	0.0057616	5761.6	1	2
0.335762	leaf-3	0	33	LastDelay	0.0057616	5761.6	1	2
0.335762	leaf-3	0	33	FullDelay	0.0057616	5761.6	1	2
0.336615	leaf-2	0	33	LastDelay	0.0066152	6615.2	1	2
0.336615	leaf-2	0	33	FullDelay	0.0066152	6615.2	1	2
0.336615	leaf-4	0	33	LastDelay	0.0066152	6615.2	1	2
0.336615	leaf-4	0	33	FullDelay	0.0066152	6615.2	1	2
0.345762	leaf-1	0	34	LastDelay	0.0057616	5761.6	1	2
0.345762	leaf-1	0	34	FullDelay	0.0057616	5761.6	1	2
0.345762	leaf-3	0	34	LastDelay	0.0057616	5761.6	1	2
0.345762	leaf-3	0	34	FullDelay	0.0057616	5761.6	1	2
0.346615	leaf-2	0	34	LastDelay	0.0066152	6615.2	1	2
0.346615	leaf-2	0	34	FullDelay	0.0066152	6615.2	1	2
0.346615	leaf-4	0	34	LastDelay	0.0066152	6615.2	1	2
0.346615	leaf-4	0	34	FullDelay	0.0066152	6615.2	1	2
0.355762	leaf-1	0	35	LastDelay	0.0057616	5761.6	1	2
0.355762	leaf-1	0	35	FullDelay	0.0057616	5761.6	1	2
0.355762	leaf-3	0	35	LastDelay	0.0057616	5761.6	1	2
0.355762	leaf-3	0	35	FullDelay	0.0057616	5761.6	1	2
0.356615	leaf-2	0	35	LastDelay	0.0066152	6615.2	1	2
0.356615	leaf-2	0	35	FullDelay	0.0066152	6615.2	1	2
0.356615	leaf-4	0	35	LastDelay	0.0066152	6615.2	1	2
0.356615	leaf-4	0	35	FullDelay	0.0066152	6615.2	1	2
0.365762	leaf-1	0	36	LastDelay	0.0057616	5761.6	1	2
0.365762	leaf-1	0	36	FullDelay	0.0057616	5761.6	1	2
0.365762	leaf-3	0	36	LastDelay	0.0057616	5761.6	1	2
0.365762	leaf-3	0	36	FullDelay	0.0057616	5761.6	1	2
0.366615	leaf-2	0	36	LastDelay	0.0066152	6615.2	1	2
0.366615	leaf-2	0	36	FullDelay	0.0066152	6615.2	1	2
0.366615	leaf-4	0	36	LastDelay	0.0066152	6615.2	1	2
0.366615	leaf-4	0	36	FullDelay	0.0066152	6615.2	1	2
0.375762	leaf-1	0	37	LastDelay	0.0057616	5761.6	1	2
0.375762	leaf-1	0	37	FullDelay	0.0057616	5761.6	1	2
0.375762	leaf-3	0	37	LastDelay	0.0057616	5761.6	1	2
0.375762	leaf-3	0	37	FullDelay	0.0057616	5761.6	1	2
0.376615	leaf-2	0	37	LastDelay	0.0066152	6615.2	1	2
0.376615	leaf-2	0	37	FullDelay	0.0066152	6615.2	1	2
0.376615	leaf-4	0	37	LastDelay	0.0066152	6615.2	1	2
0.376615	leaf-4	0	37	FullDelay	0.0066152	6615.2	1	2
0.385762	leaf-1	0	38	LastDelay	0.0057616	5761.6	1	2
0.385762	leaf-1	0	38	FullDelay	0.0057616	5761.6	1	2
0.385762	leaf-3	0	38	LastDelay	0.0057616	5761.6	1	2
0.385762	leaf-3	0	38	FullDelay	0.0057616	5761.6	1	2
0.386615	leaf-2	0	38	LastDelay	0.0066152	6615.2	1	2
0.386615	leaf-2	0	38	FullDelay	0.0066152	6615.2	1	2
0.386615	leaf-4	0	38	LastDelay	0.0066152	6615.2	1	2
0.386615	leaf-4	0	38	FullDelay	0.0066152	6615.2	1	2
0.395762	leaf-1	0	39	LastDelay	0.0057616	5761.6	1	2
0.395762	leaf-1	0	39	FullDelay	0.0057616	5761.6	1	2
0.395762	leaf-3	0	39	LastDelay	0.0057616	5761.6	1	2
0.395762	leaf-3	0	39	FullDelay	0.0057616	5761.6	1	2
0.396615	leaf-2	0	39	LastDelay	0.0066152	6615.2	1	2
0.396615	leaf-2	0	39	FullDelay	0.0066152	6615.2	1	2
0.396615	leaf-4	0	39	LastDelay	0.0066152	6615.2	1	2
0.396615	leaf-4	0	39	FullDelay	0.0066152	6615.2	1	2
0.405762	leaf-1	0	40	LastDelay	0.0057616	5761.6	1	2
0.405762	leaf-1	0	40	FullDelay	0.0057616	5761.6	1	2
0.405762	leaf-3	0	40	LastDelay	0.0057616	5761.6	1	2
0.405762	leaf-3	0	40	FullDelay	0.0057616	5761.6	1	2
0.406615	leaf-2	0	40	LastDelay	0.0066152	6615.2	1	2
0.406615	leaf-2	0	40	FullDelay	0.0066152	6615.2	1	2
0.406615	leaf-4	0	40	LastDelay	0.0066152	6615.2	1	2
0.406615	leaf-4	0	40	FullDelay	0.0066152	6615.2	1	2
0.415762	leaf-1	0	41	LastDelay	0.0057616	5761.6	1	2
0.415762	leaf-1	0	41	FullDelay	0.0057616	5761.6	1	2
0.415762	leaf-3	0	41	LastDelay	0.0057616	5761.6	1	2
0.415762	leaf-3	0	41	FullDelay	0.0057616	5761.6	1	2
0.416615	leaf-2	0	41	LastDelay	0.0066152	6615.2	1	2
0.416615	leaf-2	0	41	FullDelay	0.0066152	6615.2	1	2
0.416615	leaf-4	0	41	LastDelay	0.0066152	6615.2	1	2
0.416615	leaf-4	0	41	FullDelay	0.0066152	6615.2	1	2
0.425762	leaf-1	0	42	LastDelay	0.0057616	5761.6	1	2
0.425762	leaf-1	0	42	FullDelay	0.0057616	5761.6	1	2
0.425762	leaf-3	0	42	LastDelay	0.0057616	5761.6	1	2
0.425762	leaf-3	0	42	FullDelay	0.0057616	5761.6	1	2
0.426615	leaf-2	0	42	LastDelay	0.0066152	6615.2	1	2
0.426615	leaf-2	0	42	FullDelay	0.0066152	6615.2	1	2
0.426615	leaf-4	0	42	LastDelay	0.0066152	6615.2	1	2
0.426615	leaf-4	0	42	FullDelay	0.0066152	6615.2	1	2
0.435762	leaf-1	0	43	LastDelay	0.0057616	5761.6	1	2
0.435762	leaf-1	0	43	FullDelay	0.0057616	5761.6	1	2
0.435762	leaf-3	0	43	LastDelay	0.0057616	5761.6	1	2
