Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.113256	Src4	0	22	FullDelay	0.0903161	90316.1	1	4
0.113256	Src8	0	26	LastDelay	0.0899085	89908.5	1	4
0.113256	Src8	0	26	FullDelay	0.0899085	89908.5	1	4
0.114103	Src2	0	25	LastDelay	0.0897725	89772.5	1	4
0.114103	Src2	0	25	FullDelay	0.0897725	89772.5	1	4
0.114103	Src6	0	21	LastDelay	0.0903196	90319.6	1	4
0.114103	Src6	0	21	FullDelay	0.0903196	90319.6	1	4
0.114103	Src7	0	25	LastDelay	0.089215	89215	1	4
0.114103	Src7	0	25	FullDelay	0.089215	89215	1	4
0.11495	Src1	0	24	LastDelay	0.0898907	89890.7	1	4
0.11495	Src1	0	24	FullDelay	0.0898907	89890.7	1	4
0.11495	Src5	0	25	LastDelay	0.0903331	90333.1	1	4
0.11495	Src5	0	25	FullDelay	0.0903331	90333.1	1	4
0.11495	Src9	0	27	LastDelay	0.0900039	90003.9	1	4
0.11495	Src9	0	27	FullDelay	0.0900039	90003.9	1	4
0.115798	Src2	0	27	LastDelay	0.0901065	90106.5	1	4
0.115798	Src2	0	27	FullDelay	0.0901065	90106.5	1	4
0.115798	Src4	0	24	LastDelay	0.0901161	90116.1	1	4
0.115798	Src4	0	24	FullDelay	0.0901161	90116.1	1	4
0.115798	Src9	0	29	LastDelay	0.0900217	90021.8	1	4
0.115798	Src9	0	29	FullDelay	0.0900217	90021.8	1	4
0.116645	Src1	0	25	LastDelay	0.0898513	89851.3	1	4
0.116645	Src1	0	25	FullDelay	0.0898513	89851.3	1	4
0.116645	Src4	0	25	LastDelay	0.0901267	90126.7	1	4
0.116645	Src4	0	25	FullDelay	0.0901267	90126.7	1	4
0.116645	Src7	0	27	LastDelay	0.0902055	90205.5	1	4
0.116645	Src7	0	27	FullDelay	0.0902055	90205.5	1	4
0.117492	Src2	0	29	LastDelay	0.0894678	89467.8	1	4
0.117492	Src2	0	29	FullDelay	0.0894678	89467.8	1	4
0.117492	Src5	0	28	LastDelay	0.0899581	89958.1	1	4
0.117492	Src5	0	28	FullDelay	0.0899581	89958.1	1	4
0.117492	Src8	0	29	LastDelay	0.0903183	90318.3	1	4
0.117492	Src8	0	29	FullDelay	0.0903183	90318.3	1	4
0.118339	Src1	0	26	LastDelay	0.0898781	89878.1	1	4
0.118339	Src1	0	26	FullDelay	0.0898781	89878.1	1	4
0.118339	Src4	0	26	LastDelay	0.0902255	90225.5	1	4
0.118339	Src4	0	26	FullDelay	0.0902255	90225.5	1	4
0.118339	Src7	0	30	LastDelay	0.0901932	90193.2	1	4
0.118339	Src7	0	30	FullDelay	0.0901932	90193.2	1	4
0.119186	Src1	0	28	LastDelay	0.09037	90370	1	4
0.119186	Src1	0	28	FullDelay	0.09037	90370	1	4
0.119186	Src6	0	28	LastDelay	0.0896441	89644.1	1	4
0.119186	Src6	0	28	FullDelay	0.0896441	89644.1	1	4
0.119186	Src8	0	30	LastDelay	0.0900568	90056.8	1	4
0.119186	Src8	0	30	FullDelay	0.0900568	90056.8	1	4
0.120034	Src1	0	33	LastDelay	0.090221	90221	1	4
0.120034	Src1	0	33	FullDelay	0.090221	90221	1	4
0.120034	Src6	0	29	LastDelay	0.0901571	90157.1	1	4
0.120034	Src6	0	29	FullDelay	0.0901571	90157.1	1	4
0.120034	Src7	0	32	LastDelay	0.090089	90089	1	4
0.120034	Src7	0	32	FullDelay	0.090089	90089	1	4
0.120881	Src2	0	31	LastDelay	0.0903661	90366.1	1	4
0.120881	Src2	0	31	FullDelay	0.0903661	90366.1	1	4
0.120881	Src4	0	30	LastDelay	0.0902264	90226.4	1	4
